Open time,Open,High,Low,Close,Volume,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
1706810400000,42909.30,43040.00,42750.50,42830.10,12133.652,520254526.01312,147199,5831.427,250086432.82148
1706814000000,42830.10,43288.00,42810.00,43206.30,14081.460,606435242.89576,170974,8070.415,347592855.46536
1706817600000,43206.30,43278.40,42875.00,42991.00,11016.063,474350898.77726,148802,4926.245,212161821.43672
1706821200000,42991.00,43214.80,42948.90,43080.00,7740.913,333554829.09390,106626,4035.230,173885944.49914
1706824800000,43080.10,43099.10,42856.10,42915.20,4526.680,194493505.42740,70278,2037.914,87557868.72090
1706828400000,42915.30,43072.60,42870.30,43072.60,4706.743,202297169.29186,61765,2622.251,112713412.24376
1706832000000,43072.60,43430.00,43026.20,43156.10,12819.294,554483494.35988,178859,6624.579,286590526.71572
1706835600000,43156.10,43282.00,43080.00,43106.40,5735.999,247640112.77770,80777,2833.709,122343393.37110
1706839200000,43106.40,43182.20,43008.40,43064.80,5433.292,234073752.19006,72097,2417.461,104153119.23980
1706842800000,43064.80,43098.40,43005.60,43018.10,2316.659,99715955.61800,37669,1049.526,45176899.34700
1706846400000,43018.00,43049.30,42926.40,42950.70,3788.776,162876049.29520,57169,1856.036,79796772.73320
1706850000000,42950.70,43129.00,42930.00,43091.20,4249.242,182791090.84140,53710,2654.925,114222796.13080
1706853600000,43091.20,43262.90,43070.80,43149.40,6313.099,272460020.43572,81410,3349.763,144584685.92122
1706857200000,43149.40,43240.20,43076.00,43076.00,6495.937,280307597.02730,86085,2948.371,127233541.99930
1706860800000,43076.00,43098.80,42934.40,43003.70,6323.875,272015828.61806,89991,2870.103,123460095.38090
1706864400000,43003.70,43068.40,42944.00,42972.10,4107.550,176621236.24320,59159,2027.274,87175107.18760
1706868000000,42972.10,43131.70,42923.10,43109.00,5134.974,220962390.42618,74710,2830.342,121820193.74180
1706871600000,43109.10,43191.00,43040.00,43136.80,4585.040,197727362.06978,72087,2283.427,98487688.44618
1706875200000,43136.90,43228.90,43040.00,43114.40,7866.066,339348611.36420,103052,3727.653,160835204.49150
1706878800000,43114.30,43129.00,42512.70,42671.00,27650.405,1182923372.01567,296134,11850.375,507013333.77942
1706882400000,42671.10,42892.50,42582.90,42787.90,13845.438,591690957.00357,189255,7429.371,317549770.32457
1706886000000,42787.80,43250.00,42734.30,43222.90,22688.379,976382563.93506,258631,12805.592,551085096.48366
1706889600000,43222.90,43480.00,43073.20,43193.50,22971.825,994154914.90829,255402,11460.974,496066255.59895
1706893200000,43193.50,43277.00,42874.00,42937.00,12233.425,526982288.07920,143274,5300.729,228373653.21510
1706896800000,42938.00,42970.00,42756.10,42910.90,9361.902,401349078.58685,125026,4779.259,204920631.26692
1706900400000,42910.90,43063.90,42903.00,43044.10,6223.731,267532614.29454,78300,3702.502,159167804.33912
1706904000000,43044.20,43070.00,42877.00,42933.20,5170.915,222300803.51682,72371,2268.139,97509217.45050
1706907600000,42933.30,43050.00,42930.80,42976.30,2203.623,94756734.32246,38177,1042.434,44825645.06326
1706911200000,42976.30,43221.00,42976.30,43182.40,4973.904,214465695.29062,60208,3129.132,134942236.74652
1706914800000,43182.50,43220.50,43113.60,43182.00,3274.224,141334346.91860,46141,1616.126,69762719.72730
1706918400000,43182.00,43372.20,43128.10,43213.40,8420.052,364329132.75790,101832,4352.293,188347067.14790
1706922000000,43213.90,43308.90,43169.90,43200.50,3987.132,172381050.42570,54932,1851.800,80070519.85370
1706925600000,43200.40,43218.00,43135.10,43175.00,2756.311,119001457.56602,45782,1202.135,51903263.97610
1706929200000,43175.00,43222.00,43119.20,43155.30,2806.618,121139584.56920,37400,1355.175,58496798.58940
1706932800000,43155.30,43207.00,43133.80,43172.30,1772.227,76511155.68980,27445,875.172,37784447.32180
1706936400000,43172.30,43195.50,43070.50,43154.40,3705.702,159805898.54870,49874,1711.839,73815993.10370
1706940000000,43154.50,43154.50,43060.40,43080.20,2304.114,99316353.10450,33716,1077.435,46438942.90810
1706943600000,43080.20,43120.00,43017.00,43037.10,2603.172,112112411.29216,40429,1198.749,51631874.98050
1706947200000,43037.10,43077.50,42978.10,43004.20,3419.800,147147142.23000,44265,1364.780,58728717.23820
1706950800000,43004.20,43110.30,42997.00,43077.20,3081.806,132726900.61110,39755,1765.938,76047546.46630
1706954400000,43077.20,43107.80,43017.30,43052.70,2539.202,109333368.14550,29843,950.000,40908933.28050
1706958000000,43052.70,43052.80,42950.60,42978.00,4216.959,181269131.17910,57507,1846.700,79378203.77030
1706961600000,42977.90,43074.70,42952.00,43050.80,3521.923,151536642.11460,40593,2169.799,93356909.59710
1706965200000,43050.90,43080.90,43021.70,43050.10,1772.465,76308231.34850,27071,888.613,38258399.69890
1706968800000,43050.20,43064.90,43003.40,43022.10,2034.404,87550731.65230,31350,1014.069,43641759.17240
1706972400000,43022.10,43181.30,42858.30,43097.40,11289.719,485616495.52634,129619,5621.163,241864718.41684
1706976000000,43097.50,43175.00,43053.60,43074.40,3964.371,170933144.36150,57241,1952.347,84185699.03120
1706979600000,43074.30,43264.30,43072.10,43215.90,6304.869,272332042.36130,78916,3631.166,156855940.96160
1706983200000,43215.90,43232.00,43012.50,43055.10,6927.917,298705074.98116,80814,3032.120,130751619.93960
1706986800000,43055.10,43073.00,43000.00,43046.80,2974.891,128016792.09640,42805,1574.683,67766963.26800
1706990400000,43046.80,43088.00,42980.10,43047.40,2341.733,100766928.78820,33291,1145.810,49307614.27150
1706994000000,43047.50,43078.90,43005.30,43030.00,1145.634,49306318.02590,20832,555.127,23890626.65720
1706997600000,43029.90,43066.00,42990.60,43016.50,1423.367,61240991.53050,24448,668.989,28784894.56780
1707001200000,43016.50,43060.20,42925.90,42992.40,4420.832,189985649.08070,54756,1770.799,76102608.77550
1707004800000,42992.40,43008.40,42871.50,42997.00,4743.569,203677412.43800,63746,2388.553,102578268.95300
1707008400000,42996.90,43033.00,42925.00,43026.80,2424.110,104202470.41566,35957,1283.804,55187578.89686
1707012000000,43026.70,43055.00,42997.50,43001.30,1609.143,69229544.38770,24874,782.216,33653644.70310
1707015600000,43001.20,43030.90,43001.20,43015.70,1060.292,45610645.23710,16848,657.157,28268966.29730
1707019200000,43015.70,43018.70,42876.80,42902.00,3587.715,154042726.39302,48885,1576.321,67681570.59540
1707022800000,42902.00,42936.00,42829.80,42875.00,4188.364,179642158.06650,48593,2116.644,90794759.58990
1707026400000,42875.00,42917.00,42720.30,42729.70,6562.372,280898991.10563,78752,2658.981,113834563.82990
1707030000000,42729.60,42847.00,42702.40,42822.90,3831.653,163953866.05650,50834,2147.096,91880849.78290
1707033600000,42822.80,42829.70,42756.90,42781.60,2477.524,106022156.22480,32913,1172.943,50194886.19910
1707037200000,42781.60,42973.00,42721.80,42920.80,6871.415,294613413.52052,85310,3697.896,158556133.69872
1707040800000,42920.70,42930.00,42852.90,42927.10,2619.945,112386754.33760,40630,1263.014,54180117.28260
1707044400000,42927.20,43112.10,42910.90,43041.60,6877.041,295869280.03652,89119,3545.782,152540814.14972
1707048000000,43041.60,43104.90,42974.30,42974.30,5350.271,230304360.33090,61876,2436.563,104900003.38280
1707051600000,42974.30,43019.00,42940.80,42977.20,3023.791,129944624.93670,46938,1389.252,59704880.84620
1707055200000,42977.20,43003.40,42823.30,42855.30,5670.246,243344677.46702,69363,2392.627,102697041.02490
1707058800000,42855.30,42943.00,42820.10,42926.70,4438.244,190334994.47950,66576,2557.990,109707310.89060
1707062400000,42926.70,42932.60,42861.20,42903.90,2140.746,91827459.65080,40966,1085.748,46573318.73310
1707066000000,42903.90,42960.00,42823.20,42884.30,3157.494,135430755.09420,51235,1665.728,71454292.01180
1707069600000,42884.30,42936.00,42736.30,42777.80,5846.848,250275991.33799,77642,2837.953,121480769.95660
1707073200000,42777.80,42807.70,42550.00,42623.90,12149.066,518077164.20355,140810,5604.786,239005259.71398
1707076800000,42623.90,42936.00,42512.00,42868.70,12186.957,520687945.84756,128176,6780.017,289716256.52497
1707080400000,42868.80,42977.20,42752.80,42762.00,5439.046,233132320.23209,85071,2547.683,109206836.18380
1707084000000,42762.00,42869.40,42176.70,42554.20,16324.556,693662974.09739,180481,6567.713,279137606.70519
1707087600000,42554.10,42641.80,42490.00,42570.30,4841.140,206132178.91014,73578,2652.265,112933452.61144
1707091200000,42570.30,42615.00,42333.40,42339.20,8506.594,361255091.38916,122477,3903.161,165788335.63279
1707094800000,42339.30,42539.50,42235.10,42513.60,8578.346,363481998.85951,120031,4835.010,204896505.80701
1707098400000,42513.70,42513.70,42361.20,42436.00,4431.626,188062302.66750,54554,1936.128,82148287.55270
1707102000000,42436.00,42722.00,42429.30,42708.00,6159.920,262391779.88885,80116,3997.352,170273540.79235
1707105600000,42707.90,42826.00,42650.10,42740.10,6913.181,295442313.25723,91991,3737.976,159767613.17523
1707109200000,42740.00,42767.80,42622.80,42767.80,5029.491,214724096.16428,62467,2326.396,99326542.19170
1707112800000,42767.70,42836.00,42682.90,42807.70,5197.285,222248890.11669,70716,2846.159,121722494.38089
1707116400000,42807.80,43168.40,42775.30,43059.00,17085.231,734601256.45038,201847,9986.219,429316844.73372
1707120000000,43058.90,43187.60,42970.90,43023.50,9799.343,422137754.73404,134030,4501.694,193940794.78448
1707123600000,43023.50,43055.50,42936.00,43028.40,4555.023,195819011.48300,64185,2130.378,91593613.14450
1707127200000,43028.40,43264.20,43028.40,43129.90,11777.045,508385429.30322,142596,6029.364,260282655.79932
1707130800000,43129.90,43194.70,43066.00,43180.80,4370.606,188499371.56820,65433,2018.189,87043438.26060
1707134400000,43180.80,43287.80,43104.00,43240.20,5828.577,251762759.36110,78928,2918.226,126074236.59120
1707138000000,43240.10,43580.00,43200.90,43434.70,20862.946,905478517.48635,243888,10980.843,476588907.39864
1707141600000,43434.60,43486.20,43131.00,43184.40,12271.792,531519020.07082,165731,5178.422,224308329.23120
1707145200000,43184.40,43184.50,42580.00,42629.70,33834.851,1449730526.49369,381073,15810.142,677475048.21661
1707148800000,42629.70,42768.60,42470.20,42727.50,20017.966,853217639.53424,237228,10439.081,445034220.90146
1707152400000,42727.50,42829.60,42645.10,42714.90,7471.975,319298084.86839,96491,4033.426,172378774.78999
1707156000000,42714.80,42733.90,42550.00,42724.40,6652.575,283615627.41175,83525,3157.330,134622912.39248
1707159600000,42724.40,42873.20,42694.40,42757.40,5919.950,253346647.93869,76645,2981.557,127601512.66069
1707163200000,42757.40,42789.10,42313.30,42419.60,16721.772,709910030.51839,186103,7396.698,313985092.14251
1707166800000,42419.50,42546.20,42350.00,42368.50,7268.391,308339818.48620,99435,3492.460,148200232.25960
1707170400000,42368.50,42517.10,42311.20,42480.90,4846.724,205598331.16946,77802,2515.605,106738124.51351
1707174000000,42481.00,42713.00,42441.20,42692.90,6554.339,279233292.67155,83059,3503.474,149244977.28405
1707177600000,42692.90,42720.00,42577.00,42592.40,4907.924,209271934.71690,63700,2109.222,89937129.40180
1707181200000,42592.40,42767.30,42559.80,42650.50,5278.189,225185329.63717,67085,2886.613,123157309.86998
1707184800000,42650.50,42927.70,42628.20,42829.20,8840.572,378456843.52993,107296,4574.327,195830895.16823
1707188400000,42829.30,42941.10,42748.60,42829.80,5467.935,234351184.35339,69957,2448.253,104937895.44820
1707192000000,42829.90,42911.00,42760.20,42809.10,4495.133,192548286.38430,55624,2126.952,91118412.64910
1707195600000,42809.00,42828.50,42731.00,42764.20,4047.454,173085017.36570,49770,1974.482,84437176.54230
1707199200000,42764.20,42782.20,42634.10,42763.70,4908.337,209640741.44146,60650,2260.192,96543590.01230
1707202800000,42763.70,42898.30,42728.60,42870.00,5348.165,228969959.08899,63547,3049.633,130573112.62999
1707206400000,42870.00,43080.00,42866.00,43058.50,13982.483,601001836.66286,153721,7790.111,334857936.59424
1707210000000,43058.50,43110.00,42931.20,42980.20,7151.022,307553536.64366,90625,3453.674,148553793.64116
1707213600000,42980.10,43096.70,42650.70,42784.20,15648.151,670570204.97924,178809,7284.607,312191538.94305
1707217200000,42783.60,42843.60,42683.00,42814.30,7303.755,312397786.69710,91831,3766.725,161134759.56590
1707220800000,42814.30,42890.30,42631.00,42777.00,10963.951,468862950.61958,122414,5213.014,222977680.12430
1707224400000,42777.00,42999.80,42716.60,42862.50,10379.238,445079834.50609,128963,5402.915,231722271.20409
1707228000000,42862.60,43077.80,42795.00,42924.10,9904.967,425396713.54669,120019,4918.048,211234726.81268
1707231600000,42924.10,43266.40,42887.00,43232.00,18609.890,802584508.68304,199406,10242.733,441779150.28584
1707235200000,43232.00,43378.80,43135.00,43144.20,18684.959,808352432.13516,210898,8701.784,376509056.60172
1707238800000,43144.20,43259.50,43085.60,43163.90,6701.016,289276605.11820,98849,3123.853,134867620.81160
1707242400000,43164.00,43241.90,42980.80,43181.60,8144.962,351099475.74648,96600,3633.870,156691888.82332
1707246000000,43181.50,43289.20,43101.00,43261.70,5568.185,240461309.91780,76146,3073.063,132723743.56480
1707249600000,43261.70,43312.30,43055.00,43075.70,6390.604,275837329.58712,79242,3101.860,133883788.76780
1707253200000,43075.70,43259.00,43042.00,43149.00,5006.435,216107128.07830,58898,2714.320,117171575.03610
1707256800000,43149.10,43206.80,43100.80,43188.70,2646.286,114203782.29600,38298,1541.802,66543435.46330
1707260400000,43188.70,43209.90,43000.20,43079.10,5778.030,249021180.88966,67648,2222.588,95796494.29920
1707264000000,43079.10,43179.60,43030.00,43078.90,3735.704,160975726.19298,55511,1906.288,82145222.36512
1707267600000,43078.80,43173.70,43021.20,43028.20,3339.213,143924899.17418,47867,1707.643,73610800.16852
1707271200000,43028.20,43087.10,42973.80,43029.30,3146.063,135394964.61490,48093,1472.151,63366824.56160
1707274800000,43029.40,43032.10,42763.40,42783.00,10366.902,444525829.04613,115896,4535.659,194484424.31270
1707278400000,42783.10,42931.00,42775.00,42906.50,5981.235,256311340.31832,83817,3435.194,147208258.35252
1707282000000,42906.60,43035.70,42860.70,43009.90,4965.910,213348512.99316,65254,2537.531,109025286.17996
1707285600000,43009.80,43014.90,42870.00,42949.80,3819.938,163986887.78242,51035,1951.199,83760520.79530
1707289200000,42949.70,42988.90,42879.40,42904.80,2503.965,107495481.96690,39271,1212.325,52049913.42760
1707292800000,42904.90,42958.40,42852.90,42929.90,2816.990,120898172.94130,46965,1442.573,61914952.21890
1707296400000,42929.90,43191.20,42880.90,43128.90,8726.153,375888657.55058,104501,4908.994,211447054.70008
1707300000000,43128.90,43138.20,42813.60,42882.50,9523.617,409188233.46476,106915,4123.722,177174423.95510
1707303600000,42882.60,42971.90,42850.00,42917.40,5421.338,232607148.00750,76058,2816.454,120846302.99470
1707307200000,42917.30,43080.00,42864.80,43056.50,6038.350,259539130.22596,68438,3094.222,133000702.13596
1707310800000,43056.50,43163.00,43017.90,43121.40,6930.040,298563336.20252,85836,3665.345,157919333.93902
1707314400000,43121.40,43314.90,42910.00,43011.10,20568.127,887026884.90910,209834,10395.523,448416009.86362
1707318000000,43011.20,43180.90,42900.00,43057.80,10914.662,469779522.23962,139238,5795.142,249455091.28424
1707321600000,43057.70,43235.70,42992.20,43224.90,9292.490,400678305.96890,111841,4928.889,212550858.70954
1707325200000,43225.00,43708.20,43208.80,43488.60,36071.730,1567761328.30252,383601,19837.159,862257402.27014
1707328800000,43488.60,43665.60,43444.00,43639.00,11655.160,507745437.64929,149631,5912.846,257578336.94176
1707332400000,43639.00,43691.80,43414.60,43596.10,8931.249,388936524.33974,120825,4244.417,184826735.80077
1707336000000,43596.20,44255.00,43596.10,44113.40,41298.641,1817792611.11800,414821,23044.630,1014077656.21287
1707339600000,44113.40,44388.00,44100.00,44174.70,20926.180,925278320.84098,226310,10000.903,442297865.82532
1707343200000,44174.80,44334.50,44112.40,44145.60,8217.009,363308042.61080,96461,4063.506,179704964.17090
1707346800000,44145.70,44348.00,44135.40,44326.20,6867.042,303689515.82726,81925,3546.982,156869036.09566
1707350400000,44326.30,44750.00,44306.80,44656.70,28624.646,1274199727.24954,282135,15575.799,693406054.91922
1707354000000,44656.70,44678.80,44450.00,44628.60,10033.486,447180789.52802,143730,4623.633,206092912.34904
1707357600000,44628.70,44795.10,44511.60,44628.50,10687.326,476957680.73908,136064,5187.590,231571900.57394
1707361200000,44628.60,44707.70,44511.00,44523.60,7664.814,341960257.96036,89989,3293.179,146938009.72292
1707364800000,44523.50,44591.10,44458.30,44471.30,4862.012,216492463.03238,63350,2079.982,92626065.02790
1707368400000,44471.40,44618.80,44470.00,44537.30,4913.756,218873045.72754,64072,2607.008,116127617.21594
1707372000000,44537.40,44561.10,44423.60,44449.90,4353.984,193715456.85038,58413,1986.954,88410728.48990
1707375600000,44450.00,44534.40,44405.00,44500.80,4219.388,187693248.25514,54288,2283.148,101570535.79170
1707379200000,44500.80,44729.40,44496.50,44695.50,8793.670,392529107.62040,110100,4708.851,210174191.42370
1707382800000,44695.60,44771.40,44588.00,44666.50,7506.771,335392764.06462,92791,3623.590,161920670.46522
1707386400000,44666.40,44850.00,44659.60,44805.90,13685.663,612779278.23420,136884,7760.058,347504497.94628
1707390000000,44805.80,44884.30,44660.60,44677.90,10042.883,449617625.56132,118237,4389.412,196564164.45350
1707393600000,44677.90,44826.30,44580.40,44676.90,7848.457,350807385.83190,100581,3658.467,163542159.10754
1707397200000,44676.90,44998.80,44664.20,44971.70,14614.086,655305580.83827,158612,8293.377,371950751.41057
1707400800000,44971.70,45240.00,44849.00,45058.70,37082.297,1670772690.81607,364023,18904.599,851890127.82651
1707404400000,45058.70,45450.00,44920.10,45406.30,32406.832,1467269673.99002,360382,16483.544,746415241.68427
1707408000000,45406.40,45488.00,44887.40,45045.00,24040.657,1086057013.07346,274387,10877.220,491418090.02860
1707411600000,45045.00,45229.00,44878.00,45027.30,15517.234,699144233.15897,172055,7948.459,358138380.75551
1707415200000,45027.40,45300.00,44970.00,45283.40,7937.559,358396480.74585,109448,4235.086,191216670.41925
1707418800000,45283.50,45428.00,45207.40,45260.10,9053.954,410281925.14713,119531,4328.362,196172515.88013
1707422400000,45260.20,45600.00,45241.90,45471.90,19032.180,865123375.21029,208563,9896.736,449896290.73135
1707426000000,45471.80,45486.00,45250.00,45298.30,7222.504,327683341.79737,100087,3143.250,142627281.12891
1707429600000,45298.20,45385.70,45200.00,45256.50,4514.651,204484448.09940,66212,2052.701,92992141.05140
1707433200000,45256.50,45386.80,45235.50,45269.10,5079.478,230147875.23630,64261,2472.118,112021133.52410
1707436800000,45269.20,45380.00,45218.10,45264.90,5795.947,262609136.48970,76166,2693.345,122036126.82840
1707440400000,45264.90,45497.00,45251.30,45473.90,5553.778,251939028.39531,68849,3412.757,154820935.52381
1707444000000,45473.90,46399.40,45412.80,46272.90,42377.435,1946868703.45190,417895,24411.177,1121612389.75711
1707447600000,46272.80,46444.00,46014.80,46046.50,19259.269,889050784.16133,236183,9334.723,430996954.31175
1707451200000,46046.50,46138.80,45830.10,45942.30,12475.550,573298605.32468,139385,5758.807,264645857.02540
1707454800000,45942.40,46265.00,45914.90,46244.90,10350.429,477327149.39213,115098,6086.859,280722350.65593
1707458400000,46244.90,46249.70,46112.80,46180.10,7340.848,338999068.94700,88943,3371.124,155689081.82360
1707462000000,46180.20,46424.40,46166.00,46185.10,14180.673,656230665.35066,149308,7205.335,333501621.53624
1707465600000,46185.10,46677.30,46183.40,46632.20,21644.272,1005230767.78485,222663,12090.919,561643796.99275
1707469200000,46632.20,46745.40,46465.80,46497.70,19249.621,897090151.78581,216728,8782.026,409336066.74959
1707472800000,46497.80,46796.80,46493.30,46760.00,11295.983,526797118.70536,133390,6288.895,293350378.86156
1707476400000,46758.30,47290.00,46650.10,47155.90,40553.023,1904207165.04593,396364,21596.734,1014306625.32370
1707480000000,47155.90,47688.30,47104.20,47309.40,50415.817,2388932482.58105,483505,26800.014,1270139406.12808
1707483600000,47309.50,47633.00,47224.00,47446.00,19003.642,901201905.55601,234776,9286.850,440453114.35636
1707487200000,47446.00,47699.50,46638.60,47046.60,63256.430,2979049373.15415,600996,30297.588,1426862916.60592
1707490800000,47046.60,47269.10,46724.60,47136.90,29491.257,1387019596.37876,348276,13793.231,648848794.96557
1707494400000,47137.00,47495.10,47110.30,47254.40,19053.334,900931005.34658,237337,9770.572,462101104.33183
1707498000000,47254.50,47638.90,47193.90,47624.00,18865.519,895815212.86568,231039,9810.184,465865763.47353
1707501600000,47624.00,48230.30,47461.50,47583.00,52426.632,2508001484.10929,521339,27797.686,1330168957.92472
1707505200000,47583.10,47646.80,47238.90,47486.20,19966.780,947720667.56860,245972,9778.344,464159373.59466
1707508800000,47486.30,47671.70,47433.20,47487.30,12889.841,612963623.74508,153732,6217.436,295683862.38618
1707512400000,47487.50,47577.80,47271.20,47482.10,9223.025,437257809.00574,124581,4459.175,211427349.90550
1707516000000,47482.10,47538.00,47020.10,47255.30,8581.106,405553529.76080,118347,3904.709,184544496.75354
1707519600000,47255.30,47270.90,47040.60,47116.10,6669.208,314449217.82796,89575,3506.431,165338023.35060
1707523200000,47116.10,47239.00,47025.60,47073.60,7030.106,331340512.28520,92164,3620.710,170667682.19894
1707526800000,47073.60,47348.00,47041.80,47280.00,8497.763,401039910.43091,94904,4696.563,221658228.38771
1707530400000,47280.10,47331.10,47251.20,47292.60,3059.153,144669382.33630,42536,1628.534,77016672.76910
1707534000000,47292.60,47489.90,47292.60,47366.90,6329.288,299972143.51795,75240,3227.645,152965217.07805
1707537600000,47366.90,47418.30,47288.90,47390.70,3630.407,171884937.86447,47347,1699.810,80486376.36300
1707541200000,47390.60,47410.90,47240.40,47313.60,3385.253,160217164.32520,43147,1349.925,63888448.52130
1707544800000,47313.70,47337.20,47242.60,47337.20,2934.053,138761524.10380,40699,1379.535,65243497.52360
1707548400000,47337.10,47341.00,47125.00,47130.50,4331.392,204568301.10964,56770,1786.174,84368637.14050
1707552000000,47130.60,47258.30,47051.00,47074.70,5679.019,267701711.33886,72577,2810.006,132469212.80390
1707555600000,47074.70,47216.50,47035.10,47052.10,6118.479,288282507.57460,79834,3136.300,147777670.68214
1707559200000,47052.10,47159.30,46840.60,46872.60,12479.645,586228454.68407,146213,5822.053,273515968.64680
1707562800000,46872.60,47190.20,46836.40,47172.80,10328.033,485906505.71246,124281,5962.447,280546450.84256
1707566400000,47172.70,47252.40,47130.00,47209.10,6865.396,324035867.24774,81741,3555.406,167822536.53024
1707570000000,47209.10,47377.00,47083.80,47286.00,9615.977,454222191.32037,100394,4853.916,229308982.69067
1707573600000,47286.00,47364.00,47222.60,47252.70,4225.971,199820775.28350,64773,2132.209,100833608.03920
1707577200000,47252.80,47346.00,47231.40,47332.00,3553.839,168062435.17000,59969,1826.013,86356806.65700
1707580800000,47331.90,47335.00,47173.30,47239.40,3878.914,183296271.73284,58437,1634.139,77220326.84040
1707584400000,47239.40,47330.70,47139.00,47180.80,4554.723,215003962.25110,68083,2173.915,102630221.89210
1707588000000,47180.80,47329.20,47167.50,47320.00,3712.926,175499715.13870,51086,2076.698,98155505.94970
1707591600000,47320.00,47650.00,47286.30,47511.20,13896.644,660079931.83921,166951,7551.367,358666272.12211
1707595200000,47511.30,48189.60,47436.90,47864.50,24208.754,1158609899.81972,278385,13369.741,639881939.67165
1707598800000,47864.50,48147.30,47762.10,47934.20,14446.252,692418035.73594,201179,7214.043,345830093.33035
1707602400000,47934.10,47945.70,47579.40,47818.90,10420.533,497429541.18806,140752,4915.824,234657144.82977
1707606000000,47818.80,47936.40,47686.60,47732.60,6444.084,308024764.26636,97559,2775.300,132663769.09310
1707609600000,47732.60,47767.90,47595.60,47721.60,5922.841,282366326.56832,86808,2952.950,140783402.52560
1707613200000,47721.50,47753.80,47539.40,47620.00,6161.941,293632270.24411,87234,2864.884,136534780.24170
1707616800000,47620.00,47771.90,47620.00,47761.20,4102.705,195725868.30636,62157,2277.470,108660590.67166
1707620400000,47761.10,48571.40,47761.10,48517.10,32820.418,1583094687.80249,340515,18313.503,883265695.28145
1707624000000,48517.60,48600.00,48252.60,48288.80,13366.110,646792942.30988,186996,6306.106,305174685.91600
1707627600000,48288.80,48337.30,48105.10,48217.20,8051.801,388386072.04732,108830,3659.041,176518261.34814
1707631200000,48217.30,48300.00,48113.60,48215.50,6460.637,311479840.49840,85123,3381.633,163049831.36210
1707634800000,48215.60,48349.40,48048.20,48169.60,9085.310,437774866.12230,111017,4115.848,198352543.16710
1707638400000,48169.50,48275.20,48060.80,48128.50,5809.349,279839836.19268,80947,2615.763,126012770.84104
1707642000000,48128.50,48222.20,48088.70,48135.10,4051.119,195125427.51570,65219,2207.855,106350017.29640
1707645600000,48135.10,48186.00,47912.10,48144.00,8492.127,408001832.14157,111487,4017.284,193028432.64644
1707649200000,48143.90,48439.50,48131.00,48403.70,11126.682,537289659.08626,139182,5908.712,285332888.27092
1707652800000,48403.70,48469.30,48234.20,48277.50,9527.452,460744604.26244,116394,4233.325,204758026.99190
1707656400000,48277.60,48346.40,48006.60,48053.30,12027.650,578925039.24690,150775,5461.405,262887756.55250
1707660000000,48053.20,48240.00,47914.10,48226.90,10639.660,511395150.94297,134021,5507.768,264800640.34174
1707663600000,48226.90,48230.90,48022.50,48140.80,5419.248,260732614.80140,78380,2405.329,115719622.47430
1707667200000,48140.70,48203.40,47938.00,48099.60,8260.793,397096248.49690,105455,4042.434,194309025.99534
1707670800000,48099.60,48399.80,48099.50,48289.20,9081.350,438520654.74198,114839,4855.642,234446708.30694
1707674400000,48289.10,48356.70,48004.00,48272.60,8986.291,433003905.23454,115322,4499.835,216850942.08284
1707678000000,48272.70,48401.10,48233.50,48282.40,4634.724,223867643.76362,61868,2412.153,116532207.98372
1707681600000,48282.30,48379.90,47967.80,48020.20,9617.459,463164489.58547,117268,4641.088,223519129.46500
1707685200000,48020.20,48136.10,47961.00,48118.30,5643.280,271219431.24117,84970,3047.494,146471329.07868
1707688800000,48118.30,48234.20,48082.10,48140.00,4352.650,209611922.74400,58022,1984.239,95551062.15360
1707692400000,48139.90,48320.00,48010.60,48303.40,6310.029,303907582.49304,77224,3456.555,166518085.66694
1707696000000,48303.40,48846.00,48226.90,48612.90,24890.508,1209014972.15941,287539,13688.005,664909526.69053
1707699600000,48612.90,48616.00,48330.90,48479.70,10010.592,484967924.48688,137995,4847.459,234819667.01978
1707703200000,48479.70,48542.40,48001.00,48145.50,12493.652,602413955.21132,162885,5762.468,277828335.26310
1707706800000,48145.50,48227.50,48057.60,48138.60,5343.677,257289250.47440,76490,2675.795,128845230.13610
1707710400000,48138.70,48138.70,48012.00,48068.00,4522.526,217469691.45460,69866,2167.800,104241421.70250
1707714000000,48068.00,48185.00,48054.80,48063.70,3711.590,178623508.43580,48877,2110.767,101592435.79570
1707717600000,48063.70,48178.00,47702.00,48147.20,14628.179,701505284.22207,153135,6471.348,310442610.02506
1707721200000,48147.20,48389.60,48120.00,48213.00,12168.119,587293398.73518,159482,6538.472,315616103.98934
1707724800000,48213.00,48323.10,48079.70,48113.90,7509.535,361871328.63280,105960,3517.194,169512318.03700
1707728400000,48113.90,48131.10,47823.80,47887.00,10269.736,492769801.98043,148310,4617.635,221583900.44910
1707732000000,47886.80,48078.00,47711.00,47869.10,12945.660,620131994.82325,170084,6399.214,306601486.90106
1707735600000,47869.10,47929.80,47750.10,47906.00,7239.045,346361376.72941,113492,3541.425,169464605.30810
1707739200000,47905.90,48044.00,47841.60,48038.00,5601.250,268492303.03356,86978,3066.203,147003932.94746
1707742800000,48037.90,48055.00,47892.90,47948.80,4655.991,223290871.90120,75701,2210.346,106005693.46990
1707746400000,47948.90,48822.80,47924.90,48815.00,32243.942,1562507530.77788,400219,18043.511,874355722.09214
1707750000000,48813.90,49965.30,48680.00,49925.40,99334.753,4897728275.20150,970890,52745.668,2601511437.78245
